accuracy,loss,val_accuracy,val_loss,learning_rate
0.35073259472846985,1.5643211603164673,0.2527472674846649,2.521989345550537,0.0010000000474974513
0.5100732445716858,1.1945034265518188,0.34065935015678406,2.1105711460113525,0.0010000000474974513
0.5860806107521057,0.969939649105072,0.43589743971824646,1.7571269273757935,0.0010000000474974513
0.6712453961372375,0.800584614276886,0.4432234466075897,1.4981306791305542,0.0010000000474974513
0.7307692170143127,0.6751192212104797,0.4908424913883209,1.518378496170044,0.0010000000474974513
0.8415750861167908,0.40362265706062317,0.5347985625267029,1.542793869972229,0.0010000000474974513
0.8351648449897766,0.43929386138916016,0.5860806107521057,1.4730687141418457,0.0010000000474974513
0.8983516693115234,0.27898970246315,0.5201465487480164,1.9204844236373901,0.0010000000474974513
0.9441391825675964,0.16460348665714264,0.6080586314201355,1.500006079673767,0.0010000000474974513
0.9358974099159241,0.19161070883274078,0.5128205418586731,2.0341248512268066,0.0010000000474974513
0.9514651894569397,0.13245274126529694,0.5164835453033447,1.7690349817276,0.0010000000474974513
0.9313187003135681,0.20508871972560883,0.5457875728607178,2.044931173324585,0.0010000000474974513
0.9670329689979553,0.09502585977315903,0.6117216348648071,1.4463917016983032,0.00020000000949949026
0.9945054650306702,0.032051052898168564,0.6263736486434937,1.3684768676757812,0.00020000000949949026
0.9963369965553284,0.020762888714671135,0.5970696210861206,1.3602449893951416,0.00020000000949949026
0.9990842342376709,0.0161040760576725,0.622710645198822,1.3402901887893677,0.00020000000949949026
0.9945054650306702,0.01990901678800583,0.6153846383094788,1.3241218328475952,0.00020000000949949026
1.0,0.011380218900740147,0.6373626589775085,1.3038769960403442,0.00020000000949949026
0.9981684684753418,0.01234382949769497,0.6153846383094788,1.3204345703125,0.00020000000949949026
0.9990842342376709,0.01138368435204029,0.6446886658668518,1.2794510126113892,0.00020000000949949026
0.9990842342376709,0.007642737124115229,0.6190476417541504,1.29905104637146,0.00020000000949949026
1.0,0.004809746518731117,0.6336996555328369,1.2933940887451172,0.00020000000949949026
0.9972527623176575,0.01397561002522707,0.6410256624221802,1.271264672279358,0.00020000000949949026
1.0,0.007394665852189064,0.6117216348648071,1.408510684967041,0.00020000000949949026
1.0,0.006690841633826494,0.6117216348648071,1.3038967847824097,0.00020000000949949026
0.9972527623176575,0.012996857985854149,0.6263736486434937,1.3056479692459106,0.00020000000949949026
0.9935897588729858,0.01963202841579914,0.5970696210861206,1.3963568210601807,0.00020000000949949026
0.9990842342376709,0.0064179194159805775,0.6007326245307922,1.369940161705017,0.00020000000949949026
0.9981684684753418,0.009279035031795502,0.6153846383094788,1.3115257024765015,4.0000002627493814e-05
0.9990842342376709,0.0075695267878472805,0.6153846383094788,1.2940198183059692,4.0000002627493814e-05
