accuracy,loss,val_accuracy,val_loss,learning_rate
0.4128440320491791,1.4320898056030273,0.2836363613605499,8.370599746704102,0.0010000000474974513
0.5247706174850464,1.1115617752075195,0.21454545855522156,6.818314552307129,0.0010000000474974513
0.6330274939537048,0.8939568996429443,0.4254545569419861,1.9609980583190918,0.0010000000474974513
0.710091769695282,0.7294641733169556,0.37090909481048584,3.1381523609161377,0.0010000000474974513
0.7935779690742493,0.551572322845459,0.38181817531585693,3.717132568359375,0.0010000000474974513
0.8174312114715576,0.4933559000492096,0.4000000059604645,3.3255393505096436,0.0010000000474974513
0.9082568883895874,0.29409340023994446,0.42181816697120667,2.6500699520111084,0.0010000000474974513
0.8889908194541931,0.29755663871765137,0.4981818199157715,1.8393911123275757,0.0010000000474974513
0.9256880879402161,0.21825088560581207,0.39636364579200745,2.2061619758605957,0.0010000000474974513
0.9486238360404968,0.15603452920913696,0.37090909481048584,2.3328824043273926,0.0010000000474974513
0.9513761401176453,0.1303093433380127,0.39636364579200745,3.8110592365264893,0.0010000000474974513
0.9522935748100281,0.15144065022468567,0.3163636326789856,3.1397087574005127,0.0010000000474974513
0.9623852968215942,0.11003289371728897,0.43272727727890015,1.932479977607727,0.0010000000474974513
0.9935779571533203,0.037602685391902924,0.45818182826042175,2.197247266769409,0.00020000000949949026
0.9935779571533203,0.020297406241297722,0.46909090876579285,2.1493449211120605,0.00020000000949949026
0.9981651306152344,0.01670937053859234,0.4909090995788574,2.008925676345825,0.00020000000949949026
0.9963302612304688,0.019756058230996132,0.44363635778427124,2.2512338161468506,0.00020000000949949026
0.9990825653076172,0.01229254063218832,0.4763636291027069,2.188295841217041,0.00020000000949949026
0.9972476959228516,0.014027668163180351,0.4545454680919647,2.153963804244995,4.0000002627493814e-05
1.0,0.012546779587864876,0.44727271795272827,2.1295664310455322,4.0000002627493814e-05
0.9972476959228516,0.013649564236402512,0.45818182826042175,2.1189687252044678,4.0000002627493814e-05
0.9990825653076172,0.011728806421160698,0.45818182826042175,2.1271119117736816,4.0000002627493814e-05
0.9990825653076172,0.008894986473023891,0.4654545485973358,2.1197352409362793,4.0000002627493814e-05
0.9981651306152344,0.012805257923901081,0.46909090876579285,2.111495018005371,8.000000889296643e-06
0.9990825653076172,0.009722236543893814,0.4654545485973358,2.110269546508789,8.000000889296643e-06
1.0,0.0068270196206867695,0.46909090876579285,2.107311964035034,8.000000889296643e-06
0.9990825653076172,0.007969476282596588,0.4654545485973358,2.1065075397491455,8.000000889296643e-06
0.9990825653076172,0.008692631497979164,0.4654545485973358,2.1097640991210938,8.000000889296643e-06
1.0,0.007251817733049393,0.4618181884288788,2.106588125228882,1.6000001323845936e-06
1.0,0.005927106831222773,0.4618181884288788,2.104722023010254,1.6000001323845936e-06
