accuracy,loss,val_accuracy,val_loss,learning_rate
0.584400475025177,0.9485695958137512,0.5441860556602478,4.365947246551514,0.0010000000474974513
0.7694994211196899,0.6011843681335449,0.6000000238418579,2.5544028282165527,0.0010000000474974513
0.8800931572914124,0.3431662619113922,0.6651162505149841,2.516500234603882,0.0010000000474974513
0.9173457622528076,0.24999774992465973,0.5860465168952942,5.899157524108887,0.0010000000474974513
0.9534342288970947,0.14766626060009003,0.7302325367927551,1.3730255365371704,0.0010000000474974513
0.9569266438484192,0.11913906037807465,0.7488372325897217,1.279670000076294,0.0010000000474974513
0.9860302805900574,0.05325079336762428,0.7488372325897217,1.4523943662643433,0.0010000000474974513
0.9767171144485474,0.06902392953634262,0.7860465049743652,1.227704405784607,0.0010000000474974513
0.974388837814331,0.08512483537197113,0.739534854888916,1.49097740650177,0.0010000000474974513
0.974388837814331,0.07940836995840073,0.5441860556602478,3.062889575958252,0.0010000000474974513
0.98137366771698,0.04999241232872009,0.7116279006004333,1.4532707929611206,0.0010000000474974513
0.9732246994972229,0.07589510828256607,0.7720929980278015,1.3321723937988281,0.0010000000474974513
0.98137366771698,0.0688949003815651,0.8139534592628479,0.6668819189071655,0.0010000000474974513
0.9941792488098145,0.026120541617274284,0.7674418687820435,0.9971431493759155,0.0010000000474974513
0.9930151104927063,0.0213900338858366,0.7534883618354797,1.163940668106079,0.0010000000474974513
0.9988358616828918,0.009469409473240376,0.7953488230705261,0.8815246820449829,0.0010000000474974513
0.9988358616828918,0.0061176130548119545,0.7767441868782043,1.1302804946899414,0.0010000000474974513
0.9988358616828918,0.003693627892062068,0.7953488230705261,0.7680507302284241,0.0010000000474974513
0.9976717233657837,0.01160749327391386,0.8418604731559753,0.6588386297225952,0.00020000000949949026
1.0,0.003981983754783869,0.8232558369636536,0.702761709690094,0.00020000000949949026
0.9988358616828918,0.0036523272283375263,0.8232558369636536,0.6601591110229492,0.00020000000949949026
0.9988358616828918,0.0069690789096057415,0.8186046481132507,0.7089284658432007,0.00020000000949949026
1.0,0.0009380665142089128,0.8279069662094116,0.6894637942314148,0.00020000000949949026
0.9988358616828918,0.0029680191073566675,0.8279069662094116,0.6962648630142212,0.00020000000949949026
1.0,0.0010661009000614285,0.8232558369636536,0.6737961173057556,4.0000002627493814e-05
1.0,0.0009593417053110898,0.8279069662094116,0.6541666984558105,4.0000002627493814e-05
1.0,0.0007938327617011964,0.8372092843055725,0.6442550420761108,4.0000002627493814e-05
1.0,0.0008395561017096043,0.8279069662094116,0.6380492448806763,4.0000002627493814e-05
1.0,0.0010182670084759593,0.8279069662094116,0.634985089302063,4.0000002627493814e-05
1.0,0.0005885263672098517,0.8279069662094116,0.6326019167900085,4.0000002627493814e-05
